Date,Close,High,Low,Open,Volume
3/26/2021,6195.562012,6195.562012,6106.078125,6141.605957,124284100
3/29/2021,6166.817871,6230.990234,6165.553223,6205.568848,114609800
3/30/2021,6071.441895,6170.668945,6046.467773,6163.721191,118686600
3/31/2021,5985.521973,6066.836914,5892.64502,6062.950195,123071400
4/1/2021,6011.456055,6020.164063,5960.816895,5988.022949,106367400
4/5/2021,5970.286133,6051.621094,5964.483887,6040.055176,122053600
4/6/2021,6002.77002,6008.504883,5944.420898,5973.986816,126386100
4/7/2021,6036.616211,6040.456055,5982.066895,6011.958008,141523800
4/8/2021,6071.724121,6073.914063,6030.286133,6035.037109,169546400
4/9/2021,6070.208984,6113.155762,6070.208984,6101.723145,161275600
4/12/2021,5948.568848,6088.828125,5942.713867,6080.791992,130244200
4/13/2021,5927.435059,5957.611816,5883.523926,5944.525879,107375400
4/14/2021,6050.275879,6050.275879,5962.316895,5964.029785,141883200
4/15/2021,6079.500977,6079.500977,6029.153809,6057.61084,132167700
4/16/2021,6086.257813,6115.620117,6062.921875,6102.37793,158024500
4/19/2021,6052.540039,6096.995117,6031.832031,6084.785156,159845500
4/20/2021,6038.321777,6045.693848,5997.948242,6029.992188,106712400
4/21/2021,5993.242188,6025.5,5989.983887,6010.268066,117327800
4/22/2021,5994.184082,6024.937988,5980.455078,6004.793945,139778300
4/23/2021,6016.86377,6027.059082,5973.24707,6000.912109,151530300
4/26/2021,5964.820801,6027.75293,5955.618164,6018.339844,122797700
4/27/2021,5959.621094,6003.917969,5950.868164,5986.996094,122928600
4/28/2021,5974.479004,5981.895996,5953.942871,5959.951172,127681000
4/29/2021,6012.960938,6019.024902,5987.743164,6005.798828,130962400
4/30/2021,5995.616211,6033.899902,5985.021973,6026.527832,136841700
5/3/2021,5952.597168,6004.007813,5938.875977,5999.661133,152015700
5/4/2021,5963.819824,5974.682129,5932.317871,5955.39502,141538100
5/5/2021,5975.911133,5992.932129,5971.309082,5974.560059,131241100
5/6/2021,5970.240234,6005.087891,5950.899902,5987.065918,120448300
5/7/2021,5928.309082,5994.330078,5922.493164,5987.330078,121835200
5/10/2021,5975.787109,5985.37207,5941.926758,5942.105957,120144700
5/11/2021,5938.351074,5966.664063,5911.375977,5965.852051,120811100
5/17/2021,5833.859863,5958.792969,5817.707031,5950.137207,150604900
5/18/2021,5834.394043,5855.666992,5782.776855,5836.083984,160329900
5/19/2021,5760.583984,5828.210938,5752.256836,5817.13623,138298600
5/20/2021,5797.597168,5814.779785,5751.34082,5759.629883,114025600
5/21/2021,5773.120117,5838.229004,5742.038086,5824.109863,133703000
5/24/2021,5763.631836,5805.152832,5759.339844,5793.066895,141371900
5/25/2021,5815.839844,5848.554199,5769.287109,5772.937012,144613700
5/27/2021,5841.828125,5904.837891,5841.828125,5850.501953,211859200
5/28/2021,5848.616211,5891.472168,5833.342773,5875.270996,181542500
5/31/2021,5947.462891,5947.462891,5860.536133,5869.217773,169049900
6/2/2021,6031.578125,6031.578125,5991.506836,6002.480957,178537100
6/3/2021,6091.513184,6091.513184,6005.63623,6038.856934,181262300
6/4/2021,6065.166016,6103.858887,6043.856934,6091.129883,158659400
6/7/2021,6069.935059,6088,6050.800781,6075.506836,200000700
6/8/2021,5999.369141,6075.88623,5992.118164,6071.25,265159600
6/9/2021,6047.475098,6047.475098,5972.449219,5973.036133,239289300
6/10/2021,6107.538086,6111.445801,6064.933105,6065.925781,215823100
6/11/2021,6095.49707,6134.881836,6084.23877,6118.379883,196526600
6/14/2021,6080.383789,6124.87207,6071.725098,6110.796875,196186700
6/15/2021,6089.038086,6091.367188,6051.245117,6085.36084,163564500
6/16/2021,6078.567871,6114.096191,6049.575195,6071.438965,152950200
6/17/2021,6068.446777,6082.291992,6034.827148,6063.537109,205095900
6/18/2021,6007.120117,6070.416016,5944.053223,6065.519043,238006900
6/21/2021,5996.25293,6021.494141,5884.917969,5959.964844,159997500
6/22/2021,6087.841797,6118.861816,6006.665039,6006.665039,151167900
6/23/2021,6034.542969,6130.096191,6034.542969,6095.89502,199578400
6/24/2021,6012.056152,6060.48877,6003.196777,6052.080078,168548200
6/25/2021,6022.398926,6067.791016,6019.404785,6027.220215,172441600
6/28/2021,5939.471191,6030.890137,5939.471191,6015.278809,145849200
6/29/2021,5949.049805,5992.86377,5913.59082,5944.242188,188801800
6/30/2021,5985.48877,6011.256836,5950.423828,5950.433105,203167100
7/1/2021,6005.958008,6039.03418,5969.099121,6001.121094,140966500
7/2/2021,6023.007813,6043.432129,6014.871094,6020.074219,146766100
7/5/2021,6005.608887,6036.979004,5985.354004,6024.165039,131732000
7/6/2021,6047.11084,6054.60791,6013.062012,6015.581055,161021000
7/7/2021,6044.037109,6066.994141,6022.305176,6062.769043,165513600
7/8/2021,6039.895996,6080.222168,6028.60791,6052.804199,159513500
7/9/2021,6039.844238,6060.541016,6026.547852,6037.003906,136425200
7/12/2021,6078.567871,6097.120117,6055.98584,6060.054199,135385400
7/13/2021,6012.032227,6114.286133,6004.821777,6097.229004,172635900
7/14/2021,5979.214844,6013.041992,5947.618164,6008.241211,138499900
7/15/2021,6046.753906,6046.753906,5982.804199,5986.649902,141035200
7/16/2021,6072.509766,6079.13916,6051.757813,6063.421875,129367700
7/19/2021,6017.394043,6063.646973,6015.148926,6062.96582,123010800
7/21/2021,6029.976074,6053.192871,6020.86377,6034.571777,153050600
7/22/2021,6137.546875,6137.546875,6057.541016,6057.541016,178417800
7/23/2021,6101.689941,6166.305176,6090.603027,6145.76123,143269200
7/26/2021,6106.394043,6137.045898,6091.015137,6109.030762,156210200
7/27/2021,6097.048828,6144.584961,6068.512207,6120.929199,179173700
7/28/2021,6088.522949,6116.504883,6074.867188,6094.541016,161217600
7/29/2021,6120.727051,6135.349121,6096.50293,6106.611816,178890400
7/30/2021,6070.039063,6160.462891,6069.839844,6136.368164,193641700
8/2/2021,6096.542969,6112.829102,6048.101074,6098.007813,216299000
8/3/2021,6130.570801,6142.515137,6105.109863,6107.996094,226801300
8/4/2021,6159.035156,6163.814941,6112.720215,6142.475098,271201100
8/5/2021,6205.416992,6218.645996,6173.574219,6174.60791,268332500
8/6/2021,6203.431152,6263.539063,6190.856934,6223.833984,245459900
8/9/2021,6127.456055,6239.015137,6110.546875,6203.74707,293622300
8/10/2021,6088.408203,6147.765137,6042.475098,6139.339844,205029900
8/12/2021,6139.651855,6139.808105,6051.852051,6092.245117,206955800
8/13/2021,6139.492188,6179.895996,6113.263184,6154.051758,163739300
8/16/2021,6087.913086,6147.304199,6056.736816,6144.942871,171745600
8/18/2021,6118.149902,6136.282227,6040.603027,6109.561035,208983000
8/19/2021,5992.321777,6111.012207,5958.043945,6110.549805,214361500
